0.0082371,0.0085585,0.0,0.0,0.0077829,0.0,0.0,0.0,0.0,0.0082344,0.0,0.0,0.0,0.0080003,0.0,0.0,0.0,0.008027,0.0,0.0
0.0,0.0,0.0,0.0,0.0080061,0.0,0.0,0.0,0.0,0.0,0.0,1.492E-4,0.0,0.0,0.0,0.0,0.0080164,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0080741,0.0,0.0,0.0,0.0,0.0083074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083257,0.0
0.0,0.0,0.0080019,0.0,0.0,0.0,0.0,0.0,0.008352,0.0,0.0,0.0,0.0,0.0,0.0083918,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0081563,0.0,0.0,0.0,0.0,0.0,0.0080635,0.0,0.0,0.0,0.0,0.0,0.0,0.0080022,0.0
0.0,0.0,0.0081983,0.0,0.0,0.0,0.0,0.0,0.0077905,0.0,0.0,0.0,0.0,0.0,0.0,0.0083574,0.0,0.0,0.0,0.0
0.0,0.008312,0.0,0.0,0.0,0.0,0.0,0.0083219,0.0020991,0.0,0.0,0.0,0.0050916,0.0,0.0,0.0,0.0,0.0,0.0,0.0085074
0.0,0.0,0.0,0.0,0.0,0.0082862,0.0,0.0,0.0,0.0,0.0,0.0,0.0084204,0.0,0.0,0.0,0.0,0.0,0.0,0.0080333
0.0,0.0,0.0,0.0,0.0075412,0.0,0.0,0.0,0.0,0.0,0.0,0.0082636,0.0,0.0,0.0,0.0,0.0,0.0080014,2.076E-4,0.0
0.0081744,0.0,0.0,0.0080047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008336,0.0,0.0,0.0,0.0,0.0
0.0,1.672E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0081885,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.915E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080111,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.847E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0080371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080923,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.726E-4,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.72E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0080573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
